"","ID","Date","Time","Sol","Ta","Tbe","Tbs","Tbw"
"1093",105,205,230,-0.015,19,17.5,17.67,17.5
"1094",105,205,240,-0.017,18.36,17.26,17.31,17.28
"1095",105,205,250,-0.019,16.49,15.99,15.92,15.96
"1096",105,205,300,-0.018,17.71,16.38,16.52,16.44
"1097",105,205,310,-0.02,17.9,16.69,16.88,16.73
"1098",105,205,320,-0.02,16.5,15.72,15.78,15.75
"1099",105,205,330,-0.02,17.47,15.96,16.14,16.05
"1100",105,205,340,-0.02,16.6,15.78,15.78,15.8
"1101",105,205,350,-0.019,15.86,15.14,15.17,15.12
"1102",105,205,400,-0.019,18.25,16.35,16.69,16.4
"1103",105,205,410,-0.019,19.52,17.51,17.91,17.58
"1104",105,205,420,-0.02,17.64,16.95,16.99,16.93
"1105",105,205,430,-0.02,18.04,16.43,16.73,16.62
"1106",105,205,440,-0.02,18.8,17.28,17.65,17.43
"1107",105,205,450,-0.02,17.44,16.45,16.55,16.51
"1108",105,205,500,-0.014,15.68,15.3,15.35,15.36
"1109",105,205,510,0,16.18,15.12,15.13,15.16
"1110",105,205,520,0.084,16.09,15.09,15.24,15.07
"1111",105,205,530,0.27,16.19,15.28,15.4,15.32
"1112",105,205,540,0.574,16.66,15.45,15.55,15.36
"1113",105,205,550,1.212,15.92,15.44,15.48,15.27
"1114",105,205,600,1.633,16.7,15.61,15.87,15.56
"1115",105,205,610,1.811,16.65,15.89,16.11,15.8
"1116",105,205,620,2.017,17.15,16.52,16.79,16.41
"1117",105,205,630,2.488,16.67,16.22,16.42,16.09
"1118",105,205,640,3.536,18.83,17.86,18.33,17.75
"1119",105,205,650,4.528,20.17,19.7,20.14,19.58
"1120",105,205,700,5.513,20.58,20.42,20.72,20.09
"1121",105,205,710,6.995,21.3,21.38,21.68,20.97
"1122",105,205,720,7.14,21.02,21.49,21.69,21.11
"1123",105,205,730,8.11,21.3,21.8,21.96,21.33
"1124",105,205,740,14.97,22.31,24.35,24.11,22.74
"1125",105,205,750,20.57,24.1,27.75,26.82,25.17
"1126",105,205,800,27.04,25.48,31.54,28.97,27.44
"1127",105,205,810,25.84,25.42,31.1,28.67,27.54
"1128",105,205,820,21.37,25.33,29.71,28.23,27.43
"1129",105,205,830,24.09,25.73,30.51,29.6,28.73
"1130",105,205,840,19.52,25.79,28.87,28.6,27.88
"1131",105,205,850,45.52,28.08,36.59,34.08,32.39
"1132",105,205,900,49.52,29.59,39.95,35.99,33.84
"1133",105,205,910,46.66,29.05,39.33,35.4,31.45
"1134",105,205,920,46.14,30.14,38.95,35.67,33.3
"1135",105,205,930,59.16,31.91,42.85,38.69,37.49
"1136",105,205,940,56.4,32.1,42.65,38.82,37.84
"1137",105,205,950,27.61,30.71,37.01,35.51,35.03
"1138",105,205,1000,37.41,31.4,37.44,36.66,35.83
"1139",105,205,1010,34.14,30.97,36.33,36.04,35.47
"1140",105,205,1020,35.12,30.74,36.36,36.03,35.08
"1141",105,205,1030,34.69,30.55,36.15,36.17,35
"1142",105,205,1040,37.16,30.94,37.15,36.98,35.77
"1143",105,205,1050,33.31,30.4,35.49,35.53,34.67
"1144",105,205,1100,43.25,30.89,37.19,37.27,36.12
"1145",105,205,1110,51.31,32.07,40.39,40.04,38.54
"1146",105,205,1120,30.33,30.29,35.35,35.26,34.57
"1147",105,205,1130,38.35,30.47,36.27,35.97,35.01
"1148",105,205,1140,30.33,30.24,35.44,34.97,34.38
"1149",105,205,1150,30.8,30.72,35.29,34.9,34.1
"1150",105,205,1200,34.93,31.23,36.4,35.96,35.16
"1151",105,205,1210,60.6,33.6,43.3,43.02,41.84
"1152",105,205,1220,77,35.23,46.78,46.36,45.51
"1153",105,205,1230,72.1,34.78,46.39,45.97,44.95
"1154",105,205,1240,105.4,37.85,53.29,52.72,52.11
"1155",105,205,1250,71.2,35.94,47.84,47.59,46.97
"1156",105,205,1300,86,38.45,50.56,51.14,50.94
"1157",105,205,1310,71.4,38.19,48.8,49.35,48.99
"1158",105,205,1320,59.45,37.05,45.76,45.88,45.27
"1159",105,205,1330,87.4,38.3,50.74,50.43,49.6
"1160",105,205,1340,58.4,36.01,44.92,44.65,43.66
"1161",105,205,1350,80.4,38.22,48.51,48.62,48.12
"1162",105,205,1400,41.47,34.74,41.13,41.08,40.16
"1163",105,205,1410,50.51,35.63,42.86,43.14,41.7
"1164",105,205,1420,47.88,35.59,41.88,41.83,41.31
"1165",105,205,1430,78.4,38.57,48.5,49.64,48.88
"1166",105,205,1440,92.3,39.35,50.5,51.97,50.64
"1167",105,205,1450,94.4,40.81,51.11,52.51,51.75
"1168",105,205,1500,87.7,39.48,48.69,50.33,50
"1169",105,205,1510,76.7,39.46,47.84,49.37,48.69
"1170",105,205,1520,90.5,40.59,49.32,51.91,50.73
"1171",105,205,1530,90.2,39.74,48.86,51.35,50.07
"1172",105,205,1540,56.08,38.04,44.54,45.64,45.36
"1173",105,205,1550,50.09,36.84,42.34,43.24,42.28
"1174",105,205,1600,38.25,36.49,41.29,41.94,41.45
"1175",105,205,1610,80.3,39.07,46.57,49.68,48.77
"1176",105,205,1620,70.5,35.4,41.69,40.26,43.36
"1177",105,205,1630,40.23,31.72,34.73,34.03,34.78
"1178",105,205,1640,72.9,33.3,38.81,37.35,41.31
"1179",105,205,1650,66.54,33.26,38.42,36.3,41.75
"1180",105,205,1700,17.28,28.96,30.71,30.42,31.21
"1181",105,205,1710,12.77,28.17,28.89,28.92,29.22
"1182",105,205,1720,12.63,27.9,28.77,28.87,28.86
"1183",105,205,1730,13.83,27.64,28.6,28.59,28.55
"1184",105,205,1740,26.3,29.18,30.59,30.48,31.74
"1185",105,205,1750,25.58,29.29,31.04,31.05,32.54
"1186",105,205,1800,17.76,28.22,29.72,29.76,29.91
"1187",105,205,1810,16.63,27.72,28.84,28.85,28.94
"1188",105,205,1820,16.58,27.74,28.66,28.85,29.33
"1189",105,205,1830,15.29,27.9,28.69,28.94,29.94
"1190",105,205,1840,15.03,27.99,28.8,29.12,30.45
"1191",105,205,1850,14.66,28.11,28.95,29.2,30.5
"1192",105,205,1900,13.44,28.26,28.87,29.06,29.79
"1193",105,205,1910,10.48,27.83,28.55,28.66,29.01
"1194",105,205,1920,8,26.93,27.39,27.53,27.64
"1195",105,205,1930,6.197,26.65,26.77,26.93,26.94
"1196",105,205,1940,5.164,26.35,26.47,26.7,27.01
"1197",105,205,1950,3.902,25.63,25.64,25.93,26.26
"1198",105,205,2000,3.073,25.24,25.1,25.56,26.26
"1199",105,205,2010,2.23,24.77,24.43,24.66,24.93
"1200",105,205,2020,1.848,24.78,24.23,24.38,24.38
"1201",105,205,2030,0.932,24.09,23.58,23.57,23.54
"1202",105,205,2040,0.411,23.34,22.6,22.7,22.61
"1203",105,205,2050,0.158,22.86,21.88,21.97,21.88
"1204",105,205,2100,0.055,22.53,21.49,21.51,21.45
"1205",105,205,2110,0,22.38,21.51,21.42,21.37
"1206",105,205,2120,-0.008,22.53,21.58,21.63,21.58
"1207",105,205,2130,-0.019,22.8,21.9,22.03,21.96
"1208",105,205,2140,-0.018,22.6,21.65,21.77,21.71
"1209",105,205,2150,-0.018,22.19,21.12,21.27,21.21
"1210",105,205,2200,-0.02,21.69,20.68,20.69,20.64
"1211",105,205,2210,-0.02,21.55,20.65,20.69,20.61
"1212",105,205,2220,-0.02,21.44,20.58,20.67,20.64
"1213",105,205,2230,-0.016,21.64,20.89,20.97,20.91
"1214",105,205,2240,-0.013,21.81,21.12,21.24,21.19
"1215",105,205,2250,-0.008,21.81,21.21,21.27,21.27
"1216",105,205,2300,-0.006,21.87,21.38,21.47,21.44
"1217",105,205,2310,-0.007,21.79,21.35,21.48,21.44
"1218",105,205,2320,-0.007,21.71,21.32,21.4,21.32
"1219",105,205,2330,-0.007,21.62,21.22,21.25,21.18
"1220",105,205,2340,-0.003,21.63,21.12,21.11,21.03
"1221",105,205,2350,-0.007,21.5,20.9,21.02,20.98
"1222",105,206,0,-0.004,21.27,20.64,20.72,20.7
"1223",105,206,10,-0.004,21.16,20.52,20.66,20.63
"1224",105,206,20,-0.005,21.3,20.68,20.83,20.81
"1225",105,206,30,-0.008,21.43,20.83,20.98,20.95
"1226",105,206,40,-0.013,21.65,21.11,21.26,21.25
"1227",105,206,50,-0.011,21.5,21.05,21.16,21.16
"1228",105,206,100,-0.01,21.32,20.88,20.93,20.9
"1229",105,206,110,-0.013,21.13,20.72,20.74,20.68
"1230",105,206,120,-0.015,21.09,20.6,20.68,20.63
"1231",105,206,130,-0.012,20.91,20.48,20.53,20.49
"1232",105,206,140,-0.012,20.87,20.46,20.5,20.44
"1233",105,206,150,-0.01,21.02,20.61,20.69,20.66
"1234",105,206,200,-0.011,20.89,20.49,20.54,20.52
"1235",105,206,210,-0.012,20.89,20.46,20.52,20.49
"1236",105,206,220,-0.014,20.98,20.59,20.62,20.6
"1237",105,206,230,-0.011,21,20.58,20.61,20.58
"1238",105,206,240,-0.01,20.74,20.27,20.31,20.26
"1239",105,206,250,-0.015,20.52,19.95,20.01,19.97
"1240",105,206,300,-0.015,20.6,20.05,20.17,20.15
"1241",105,206,310,-0.017,20.47,20.01,20.1,20.09
"1242",105,206,320,-0.02,20.18,19.59,19.67,19.63
"1243",105,206,330,-0.019,20.16,19.62,19.72,19.72
"1244",105,206,340,-0.019,19.1,18.8,18.69,18.63
"1245",105,206,350,-0.021,16.86,16.14,16.05,16.15
"1246",105,206,400,-0.174,16.84,15.92,15.92,15.96
"1247",105,206,410,-0.175,16.91,16,16.04,16.04
"1248",105,206,420,-0.182,17.01,16,16.23,16.06
"1249",105,206,430,-0.196,17.01,15.9,16.27,16.01
"1250",105,206,440,-0.2,17.03,15.84,16.26,16.06
"1251",105,206,450,-0.198,17.18,15.83,16.34,16.07
"1252",105,206,500,-0.187,17.34,15.87,16.48,16.16
"1253",105,206,510,-0.18,17.4,15.73,16.35,15.99
"1254",105,206,520,-0.121,17.56,15.69,16.4,16.07
"1255",105,206,530,0.026,17.69,15.81,16.51,16.15
"1256",105,206,540,0.311,17.8,15.91,16.62,16.28
"1257",105,206,550,0.782,17.92,15.99,16.77,16.53
"1258",105,206,600,1.74,17.98,16.21,17.07,16.82
"1259",105,206,610,2.457,18.01,16.35,17.37,17.07
"1260",105,206,620,3.45,18.23,16.76,17.8,17.6
"1261",105,206,630,5.494,18.54,17.17,19.92,17.87
"1262",105,206,640,6.981,18.84,17.73,20.88,18.16
"1263",105,206,650,11.1,19.52,19.07,23.3,19.21
"1264",105,206,700,14.57,20.18,20.43,24.85,20.46
"1265",105,206,710,16.77,20.83,21.71,26.21,21.84
"1266",105,206,720,15.8,20.64,21.73,23.78,21.67
"1267",105,206,730,26.87,21.92,24.08,29.35,23.42
"1268",105,206,740,21.23,21.59,24.04,27.32,23.14
"1269",105,206,750,22.42,21.71,24.46,27.23,22.87
"1270",105,206,800,21.94,21.71,24.74,26.75,22.91
"1271",105,206,810,35.17,23.38,29.15,32.25,25.04
"1272",105,206,820,27.06,22.91,27.64,29.61,24.21
"1273",105,206,830,37.02,23.89,30.95,33.44,25.07
"1274",105,206,840,32.59,24.12,30.37,31.94,25.71
"1275",105,206,850,19.71,22.97,26.04,26.96,24.11
"1276",105,206,900,18.15,22.56,24.88,25.85,23.13
"1277",105,206,910,32.2,24.49,30.05,31.58,24.68
"1278",105,206,920,45.16,26.54,34.55,36.61,27.33
"1279",105,206,930,54.96,28.48,38.83,41.07,30.65
"1280",105,206,940,57.69,28.85,40.08,42.3,32.04
"1281",105,206,950,60.21,29.03,40.45,42.52,32.54
"1282",105,206,1000,61.53,29.45,40.66,42.41,33.14
"1283",105,206,1010,63.51,29.83,41.43,43.09,34.2
"1284",105,206,1020,66.13,30.76,42.94,44.33,35.8
"1285",105,206,1030,68.37,30.99,44.09,44.57,36.12
"1286",105,206,1040,75,31.57,45.1,45.58,37.97
"1287",105,206,1050,75,31.33,45.3,45.64,38.36
"1288",105,206,1100,75,30.97,45.26,45.37,38.54
"1289",105,206,1110,76.7,31.6,45.5,45.6,39.18
"1290",105,206,1120,79,32.84,46.92,47.41,41.46
"1291",105,206,1130,80.4,33.58,47.05,47.15,42.24
"1292",105,206,1140,81.7,33.33,47.25,46.27,42.39
"1293",105,206,1150,83.3,33.73,47.44,47.12,42.94
"1294",105,206,1200,64.82,31.5,43.27,42.89,39.49
"1295",105,206,1210,87.3,34.43,47.49,47.57,43.81
"1296",105,206,1220,90.3,35.42,48.67,48.16,45.57
"1297",105,206,1230,75.3,33.94,44.55,44.52,42.44
"1298",105,206,1240,83.2,34.53,45.85,45.53,43.82
"1299",105,206,1250,90.3,35.18,47.69,47.37,45.96
"1300",105,206,1300,89.2,35.08,46.82,46.54,45.63
"1301",105,206,1310,90.2,35.22,46.61,46.1,45.67
"1302",105,206,1320,88.5,34.8,45.88,45.21,44.88
"1303",105,206,1330,89.1,34.9,45.69,44.73,44.89
"1304",105,206,1340,88.5,35.49,46.02,45.21,46.32
"1305",105,206,1350,87.8,35.61,45.85,44.93,46.74
"1306",105,206,1400,87.9,35.17,45.23,42.84,45.22
"1307",105,206,1410,87.1,35.45,45.52,43.26,46.65
"1308",105,206,1420,86.5,35.53,45.69,43.24,46.99
"1309",105,206,1430,85.1,35.61,44.87,42.34,46
"1310",105,206,1440,84.1,35.84,44.97,41.91,46.76
"1311",105,206,1450,82.9,35.77,44.64,41.57,47.5
"1312",105,206,1500,81.7,35.71,44.26,39.84,46.86
"1313",105,206,1510,80.7,36.31,44.49,40.57,48.99
"1314",105,206,1520,78.7,36.04,43.93,39.52,47.78
"1315",105,206,1530,76.6,35.73,43.03,38.68,47.86
"1316",105,206,1540,75,35.48,42.33,38.18,47.95
"1317",105,206,1550,72.9,35.89,42.69,38.1,48.53
"1318",105,206,1600,58.61,34.48,40.06,36.35,45.24
"1319",105,206,1610,62.24,33.85,38.15,34.89,42.62
"1320",105,206,1620,64.68,34.48,39.65,35.84,44.66
"1321",105,206,1630,61.96,34.25,38.76,35.46,43.63
"1322",105,206,1640,59.66,34.08,38.65,35.66,44.26
"1323",105,206,1650,56.87,33.43,37.14,34.56,42.48
"1324",105,206,1700,54.38,32.82,36.09,34.06,40.87
"1325",105,206,1710,50.93,32,34.73,33.14,39.95
"1326",105,206,1720,48.22,31.34,33.56,32.29,38.92
"1327",105,206,1730,45.14,30.8,32.37,31.3,37.98
"1328",105,206,1740,42.19,30.15,31.3,30.65,36.91
"1329",105,206,1750,38.67,29.74,30.43,30.1,36.16
"1330",105,206,1800,22.71,29.21,28.96,29.5,34.64
"1331",105,206,1810,14.83,28.85,28.03,28.98,34.06
"1332",105,206,1820,25.99,28.26,27.42,28.48,33.36
"1333",105,206,1830,11.09,28.2,27.07,28.32,33.24
"1334",105,206,1840,5.055,27.22,26.27,27.38,31.8
"1335",105,206,1850,4.47,26.49,25.57,26.48,30.13
"1336",105,206,1900,4.533,25.8,24.97,25.73,28.4
"1337",105,206,1910,3.535,25.07,24.18,24.87,26.7
"1338",105,206,1920,3.974,24.33,23.72,24.31,26.27
"1339",105,206,1930,3.245,23.78,23.13,23.67,25.68
"1340",105,206,1940,2.61,23.14,22.46,23.12,24.57
"1341",105,206,1950,2.295,22.53,21.78,22.45,23.57
"1342",105,206,2000,1.969,21.74,20.94,21.51,22.33
"1343",105,206,2010,1.614,21.32,20.35,20.85,21.46
"1344",105,206,2020,1.249,20.93,19.95,20.22,20.25
"1345",105,206,2030,0.867,20.54,19.53,19.69,19.74
"1346",105,206,2040,0.483,20.09,19.04,19.23,19.24
"1347",105,206,2050,0.22,19.77,18.66,18.85,18.84
"1348",105,206,2100,0.09,19.38,18.22,18.45,18.45
"1349",105,206,2110,0.002,19.19,18.07,18.26,18.24
"1350",105,206,2120,-0.011,18.92,17.76,17.94,17.92
"1351",105,206,2130,-0.005,18.69,17.52,17.75,17.76
"1352",105,206,2140,-0.008,18.42,17.24,17.45,17.44
"1353",105,206,2150,-0.003,18.37,17.2,17.41,17.4
"1354",105,206,2200,0,18.11,16.93,17.12,17.1
"1355",105,206,2210,0,17.93,16.73,16.96,16.97
"1356",105,206,2220,0,17.69,16.54,16.79,16.8
"1357",105,206,2230,0,17.36,16.13,16.44,16.47
"1358",105,206,2240,0,17.16,15.89,16.13,16.17
"1359",105,206,2250,0,17.23,15.95,16.2,16.24
"1360",105,206,2300,-0.003,17.09,15.83,16.09,16.13
"1361",105,206,2310,-0.005,17.11,15.83,16.12,16.15
"1362",105,206,2320,-0.009,16.98,15.76,16.03,16.05
"1363",105,206,2330,-0.011,16.83,15.52,15.79,15.85
"1364",105,206,2340,-0.017,16.68,15.39,15.71,15.77
"1365",105,206,2350,-0.014,16.59,15.29,15.6,15.63
"1366",105,207,0,-0.019,16.18,14.85,15.23,15.28
"1367",105,207,10,-0.019,16.18,14.83,15.21,15.25
"1368",105,207,20,-0.019,16.09,14.73,15.1,15.12
"1369",105,207,30,-0.02,15.88,14.43,14.73,14.73
"1370",105,207,40,-0.02,15.84,14.46,14.76,14.79
"1371",105,207,50,-0.02,15.79,14.43,14.72,14.73
"1372",105,207,100,-0.02,15.5,14.07,14.38,14.39
"1373",105,207,110,-0.02,15.86,14.45,14.82,14.86
"1374",105,207,120,-0.02,15.76,14.5,14.85,14.9
"1375",105,207,130,-0.02,15.52,14.25,14.54,14.56
"1376",105,207,140,-0.02,15.19,13.82,14.18,14.25
"1377",105,207,150,-0.02,14.34,13.16,13.4,13.38
"1378",105,207,200,-0.02,13.68,12.37,12.61,12.64
"1379",105,207,210,-0.02,13.84,12.36,12.62,12.61
"1380",105,207,220,-0.019,14.54,12.97,13.19,13.14
"1381",105,207,230,-0.02,14.07,12.62,12.85,12.81
"1382",105,207,240,-0.019,14.65,13.02,13.38,13.29
"1383",105,207,250,-0.02,14.01,12.59,12.88,12.82
"1384",105,207,300,-0.02,13.28,11.79,12.04,12.07
"1385",105,207,310,-0.02,13.45,11.91,12.21,12.18
"1386",105,207,320,-0.02,12.94,11.53,11.7,11.68
"1387",105,207,330,-0.02,12.73,11.32,11.52,11.53
"1388",105,207,340,-0.018,12.83,11.47,11.73,11.74
"1389",105,207,350,-0.019,12.78,11.31,11.48,11.45
"1390",105,207,400,-0.02,12.28,10.83,10.97,10.88
"1391",105,207,410,-0.02,12.5,11.14,11.41,11.23
"1392",105,207,420,-0.02,12.17,10.84,11.01,10.94
"1393",105,207,430,-0.02,10.96,9.59,9.73,9.68
"1394",105,207,440,-0.019,10.67,9.25,9.31,9.28
"1395",105,207,450,-0.019,10.65,9.18,9.3,9.17
"1396",105,207,500,-0.019,8.93,7.88,7.91,7.83
"1397",105,207,510,-0.008,10.78,9.18,9.29,9.32
"1398",105,207,520,0.092,11.68,10.23,10.58,10.54
"1399",105,207,530,0.202,12.26,10.66,11,10.85
"1400",105,207,540,0.429,12.06,10.56,10.87,10.69
"1401",105,207,550,0.814,11.23,9.87,10.23,10
"1402",105,207,600,1.278,8.99,8.06,8.43,8.03
"1403",105,207,610,1.874,10.54,9.3,9.75,9.19
"1404",105,207,620,3.125,9.56,8.91,9.65,8.75
"1405",105,207,630,9.18,12.21,10.72,15.65,10.47
"1406",105,207,640,13.04,14.22,13.11,20.77,12.58
"1407",105,207,650,13.26,14.62,13.82,22.03,13.14
"1408",105,207,700,11.69,14.47,13.99,21.11,13.48
"1409",105,207,710,14.31,14.98,14.75,22.35,14.39
"1410",105,207,720,18.88,16.46,16.41,24.35,15.97
"1411",105,207,730,20.03,17.18,17.43,25.07,16.82
"1412",105,207,740,20.94,17.68,18.66,25.41,17.47
"1413",105,207,750,26.48,18.7,21.69,28.1,18.86
"1414",105,207,800,27.97,19.29,24.09,29.52,19.64
"1415",105,207,810,32.93,20.25,26.93,31.59,20.47
"1416",105,207,820,36.04,20.97,28.71,32.18,21.36
"1417",105,207,830,39.21,21.96,30.73,33.11,22.25
"1418",105,207,840,42.05,22.62,32.7,34.73,23.08
"1419",105,207,850,44.76,23.55,34.46,36.75,24.04
"1420",105,207,900,47.93,24.19,36.1,39.11,24.94
"1421",105,207,910,48.57,24.42,35.99,38.62,24.97
"1422",105,207,920,48.66,24.32,35.53,38.42,25.91
"1423",105,207,930,55.89,25.54,38.09,40.4,27.77
"1424",105,207,940,50.26,25.41,36.33,38.78,28.04
"1425",105,207,950,56.67,26.08,37.4,39.08,28.93
"1426",105,207,1000,55.72,26.7,36.62,38.08,32.81
"1427",105,207,1010,59.89,26.91,37.45,38.68,34.44
"1428",105,207,1020,66.06,27.84,39.23,40.54,35.88
"1429",105,207,1030,68.98,28.36,39.8,40.78,36.51
"1430",105,207,1040,66.23,28.89,39.73,40.99,37.18
"1431",105,207,1050,71.3,29.03,40.58,41.78,37.22
"1432",105,207,1100,73.6,29.36,41.58,42.8,38.15
"1433",105,207,1110,73.6,29.59,42.18,41.85,39.4
"1434",105,207,1120,73.5,29.78,42.76,41.24,39.72
"1435",105,207,1130,72.3,29.56,42.45,41.78,39.74
"1436",105,207,1140,73.1,29.58,41.39,41.25,38.68
"1437",105,207,1150,81.2,30.08,43.72,44.08,40.93
"1438",105,207,1200,82,31.02,44.44,44.41,41.23
"1439",105,207,1210,80.1,30.69,44.42,43.91,41.19
"1440",105,207,1220,77.8,31.88,44.53,44.69,41.9
"1441",105,207,1230,83.7,30.88,45.16,45.7,42.02
"1442",105,207,1240,83.4,31.89,44.84,44.69,41.41
"1443",105,207,1250,85.7,32.25,45.35,45.51,41.93
"1444",105,207,1300,78.3,31.9,45.85,46.06,41.79
"1445",105,207,1310,73.6,31.43,42.05,42.06,38.47
"1446",105,207,1320,81.2,32.45,44.31,44.64,39.64
"1447",105,207,1330,78.8,32.51,43.85,43.72,39.81
"1448",105,207,1340,87.1,32.8,45.39,45.19,40.24
"1449",105,207,1350,83.9,32.63,44.37,44.18,39.01
