"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-22","95","60",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-23","92","59",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-24","85","52",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-25","82","49",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-26","77","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-27","82","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-28","80","60",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-29","70","54",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-30","87","59",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-08-31","89","56",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-01","86","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-02","74","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-03","76","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-04","85","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-05","83","49",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-06","89","53",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-07","87","60",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-08","79","48",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-09","72","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-10","78","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-11","82","48",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-12","82","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-13","84","64",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-14","75","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-15","76","44",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-16","81","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-17","83","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-18","82","55",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-19","84","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-20","83","51",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-21","78","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-22","70","37",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-23","71","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-24","76","44",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-25","80","48",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-26","84","49",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-27","85","51",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-28","86","56",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-29","80","47",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-09-30","82","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-01","80","47",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-02","80","44",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-03","76","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-04","70","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-05","74","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-06","70","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-07","72","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-08","74","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-09","73","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-10","76","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-11","76","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-12","78","47",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-13","78","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-14","75","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-15","75","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-16","76","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-17","70","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-18","57","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-19","60","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-20","63","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-21","65","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-22","68","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-23","58","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-24","54","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-25","53","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-26","48","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-27","47","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-28","44","18",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-29","32","22",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-30","41","17",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-10-31","41","24",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-01","35","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-02","38","19",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-03","38","25",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-04","38","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-05","44","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-06","42","37",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-07","41","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-08","46","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-09","46","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-10","47","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-11","46","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-12","50","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-13","58","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-14","52","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-15","47","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-16","42","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-17","48","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-18","52","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-19","54","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-20","52","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-21","52","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-22","51","27",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-23","44","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-24","37","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-25","40","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-26",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-27",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-28",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-29",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-11-30",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-01",,,
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-02","36","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-03","47","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-04","50","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-05","54","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-06","54","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-07","48","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-08","50","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-09","54","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-10","51","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-11","44","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-12","53","37",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-13","53","26",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-14","44","23",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-15","40","19",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-16","34","22",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-17","29","20",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-18","26","24",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-19","31","24",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-20","39","25",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-21","31","26",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-22","33","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-23","37","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-24","40","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-25","39","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-26","39","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-27","39","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-28","44","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-29","43","29",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-30","44","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1991-12-31","35","29",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-01","56","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-02","50","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-03","55","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-04","46","26",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-05","48","26",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-06","36","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-07","34","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-08","40","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-09","42","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-10","56","24",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-11","52","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-12","58","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-13","49","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-14","52","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-15","56","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-16","52","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-17","54","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-18","52","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-19","50","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-20","50","37",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-21","43","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-22","60","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-23","58","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-24","54","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-25","46","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-26","48","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-27","46","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-28","45","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-02-29","43","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-01","48","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-02","57","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-03","51","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-04","50","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-05","59","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-06","60","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-07","62","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-08","62","31",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-09","60","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-10","56","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-11","58","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-12","62","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-13","66","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-14","69","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-15","68","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-16","63","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-17","64","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-18","63","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-19","63","37",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-20","61","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-21","65","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-22","65","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-23","63","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-24","63","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-25","66","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-26","71","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-27","63","38",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-28","63","26",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-29","57","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-30","64","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-03-31","71","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-01","72","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-02","76","43",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-03","77","47",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-04","69","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-05","61","28",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-06","56","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-07","56","29",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-08","54","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-09","55","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-10","48","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-11","59","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-12","57","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-13","57","48",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-14","63","47",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-15","68","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-16","70","52",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-17","67","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-18","64","39",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-19","64","35",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-20","67","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-21","63","40",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-22","66","30",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-23","60","32",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-24","60","34",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-25","70","41",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-26","80","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-27","76","51",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-28","77","52",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-29","77","53",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-04-30","66","50",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-01","60","33",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-02","74","42",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-03","85","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-04","83","36",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-05","85","45",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-06","90","49",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-07","94","60",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-08","89","49",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-09","68","44",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-10","69","46",
"USC00456215","OTHELLO 6 ESE, WA US","46.78861","-119.04611","362.7","1992-05-11","67","36",
